"stndd_y,C,80","ctprv_n,C,80","sgng_nm,C,80","emndn_n,C,80","emndn_c,C,80","addng_c,C,80","tt_frm_,N,24,15","tt_rs__,N,24,15","ntkn___,N,24,15","imbr___,N,24,15","fxng___,N,24,15","mvmn___,N,24,15"
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,┤Ù╚´©Ú,3437034,4481034000,15.000000000000000,2263.000000000000000,4.000000000000000,2259.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,└└║└©Ú,3437035,4481035000,12.000000000000000,1315.000000000000000,0.000000000000000,1315.000000000000000,0.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,ã¸│▓1Á┐,3203057,4215057100,8.000000000000000,372.000000000000000,0.000000000000000,372.000000000000000,372.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,ã¸│▓2Á┐,3203058,4215057200,9.000000000000000,787.000000000000000,0.000000000000000,787.000000000000000,787.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,├╩┤þÁ┐,3203059,4215058000,2.000000000000000,84.000000000000000,0.000000000000000,84.000000000000000,84.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,╝█┴ñÁ┐,3203060,4215059000,1.000000000000000,35.000000000000000,0.000000000000000,35.000000000000000,35.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,│╗░¯Á┐,3203061,4215060000,7.000000000000000,440.000000000000000,0.000000000000000,440.000000000000000,440.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,░¡│▓Á┐,3203062,4215061500,17.000000000000000,1455.000000000000000,0.000000000000000,1455.000000000000000,1455.000000000000000,0.000000000000000
2020,░¡┐°ÁÁ,░¡©¬¢├,╝║┤÷Á┐,3203065,4215064500,11.000000000000000,949.000000000000000,0.000000000000000,949.000000000000000,949.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,┤÷╗Û©Ú,3437036,4481036000,12.000000000000000,1153.000000000000000,0.000000000000000,1153.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,║└╗Û©Ú,3437037,4481037000,8.000000000000000,989.000000000000000,1.000000000000000,988.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,░Ý┤÷©Ú,3437038,4481038000,5.000000000000000,241.000000000000000,7.000000000000000,234.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,¢┼¥¤©Ú,3437039,4481039000,6.000000000000000,340.000000000000000,0.000000000000000,340.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┐╣╗Û▒║,┐└░í©Ú,3437040,4481040000,4.000000000000000,285.000000000000000,0.000000000000000,285.000000000000000,0.000000000000000,0.000000000000000
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,┼┬¥╚└¥,3438011,4482525000,9.000000000000000,841.000000000000000,3.000000000000000,838.000000000000000,801.000000000000000,40.000000000000000
2020,├µ├╗│▓ÁÁ,┼┬¥╚▒║,¥╚©Ú└¥,3438012,4482525300,11.000000000000000,977.000000000000000,124.000000000000000,853.000000000000000,777.000000000000000,200.000000000000000
